,Response,Income,Recency,SpendingWine,SpendingGreens,SpendingMeat,SpendingFish,SpendingSweets,SpendingGold,ID,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,haveChildren,AcceptedCmp1_0.0,AcceptedCmp1_1.0,AcceptedCmp2_0.0,AcceptedCmp2_1.0,AcceptedCmp3_0.0,AcceptedCmp3_1.0,AcceptedCmp4_0.0,AcceptedCmp4_1.0,AcceptedCmp5_0.0,AcceptedCmp5_1.0,AcceptedCampaigns_0.0,AcceptedCampaigns_1.0,Education_0.0,Education_1.0,Marital_Status_0.0,Marital_Status_1.0
339,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
340,0.0,7.0,3.0,8.0,6.0,8.0,6.0,3.0,8.0,8.0,0.3333333333333333,0.37037037037037035,0.10714285714285714,0.38461538461538464,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
341,0.0,3.0,7.0,7.0,4.0,6.0,2.0,4.0,6.0,2.0,0.4,0.2962962962962963,0.07142857142857142,0.6153846153846154,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
342,0.0,6.0,4.0,8.0,0.0,7.0,5.0,6.0,9.0,6.0,0.06666666666666667,0.14814814814814814,0.2857142857142857,0.38461538461538464,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
343,0.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,0.2,0.07407407407407407,0.0,0.3076923076923077,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
344,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
345,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.2,1.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
346,0.0,2.0,1.0,4.0,3.0,5.0,2.0,2.0,3.0,7.0,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.3076923076923077,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
347,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
348,0.0,2.0,4.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.2,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
349,1.0,7.0,7.0,9.0,3.0,7.0,0.0,0.0,5.0,9.0,0.13333333333333333,0.3333333333333333,0.10714285714285714,0.38461538461538464,0.25,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
350,1.0,2.0,5.0,2.0,0.0,2.0,0.0,1.0,4.0,2.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.35000000000000003,0.3333333333333333,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
351,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
352,0.0,6.0,3.0,6.0,6.0,7.0,7.0,6.0,9.0,8.0,0.06666666666666667,0.14814814814814814,0.17857142857142855,0.9230769230769231,0.15000000000000002,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
353,1.0,8.0,0.0,8.0,7.0,8.0,6.0,7.0,5.0,6.0,0.06666666666666667,0.4074074074074074,0.14285714285714285,0.46153846153846156,0.2,0.0,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True
354,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
355,1.0,9.0,1.0,9.0,6.0,9.0,5.0,5.0,9.0,8.0,0.06666666666666667,0.25925925925925924,0.21428571428571427,0.6153846153846154,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
356,0.0,9.0,3.0,8.0,7.0,9.0,6.0,6.0,9.0,1.0,0.06666666666666667,0.14814814814814814,0.21428571428571427,0.3076923076923077,0.05,0.0,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
357,0.0,7.0,8.0,7.0,4.0,9.0,6.0,7.0,6.0,9.0,0.06666666666666667,0.14814814814814814,0.17857142857142855,0.8461538461538463,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
358,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
359,0.0,3.0,1.0,3.0,5.0,4.0,3.0,1.0,4.0,9.0,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
360,0.0,5.0,5.0,9.0,0.0,4.0,0.0,0.0,6.0,8.0,0.2,0.14814814814814814,0.07142857142857142,0.8461538461538463,0.4,0.3333333333333333,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False
361,0.0,6.0,6.0,6.0,4.0,5.0,4.0,4.0,3.0,5.0,0.13333333333333333,0.1111111111111111,0.17857142857142855,0.6153846153846154,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
362,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
363,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0.3333333333333333,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False
364,0.0,9.0,5.0,5.0,5.0,7.0,7.0,7.0,9.0,1.0,0.06666666666666667,0.07407407407407407,0.3214285714285714,0.3076923076923077,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
365,0.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0,0.13333333333333333,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
366,1.0,9.0,0.0,5.0,7.0,8.0,6.0,7.0,9.0,2.0,0.06666666666666667,0.14814814814814814,0.14285714285714285,0.46153846153846156,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
367,0.0,2.0,5.0,2.0,0.0,2.0,2.0,1.0,2.0,7.0,0.2,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
368,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.30000000000000004,0.3333333333333333,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
369,0.0,8.0,8.0,7.0,5.0,7.0,3.0,5.0,2.0,2.0,0.26666666666666666,0.2222222222222222,0.25,0.6923076923076923,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
370,0.0,8.0,8.0,8.0,7.0,8.0,5.0,7.0,8.0,0.0,0.13333333333333333,0.2962962962962963,0.14285714285714285,0.6153846153846154,0.2,0.3333333333333333,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False
371,1.0,7.0,3.0,7.0,4.0,9.0,3.0,5.0,0.0,8.0,0.2,0.14814814814814814,0.21428571428571427,0.38461538461538464,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
372,0.0,8.0,1.0,7.0,7.0,8.0,7.0,0.0,5.0,9.0,0.06666666666666667,0.1111111111111111,0.14285714285714285,0.7692307692307693,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
373,0.0,6.0,5.0,9.0,0.0,7.0,0.0,0.0,3.0,8.0,0.3333333333333333,0.4074074074074074,0.10714285714285714,0.38461538461538464,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
374,0.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,5.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
375,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
376,0.0,5.0,5.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,0.06666666666666667,0.07407407407407407,0.0,0.3076923076923077,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
377,0.0,7.0,0.0,8.0,6.0,9.0,6.0,7.0,7.0,5.0,0.06666666666666667,0.1111111111111111,0.10714285714285714,0.6153846153846154,0.05,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
378,0.0,7.0,6.0,8.0,4.0,7.0,6.0,0.0,2.0,5.0,0.06666666666666667,0.18518518518518517,0.10714285714285714,0.38461538461538464,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
379,0.0,4.0,5.0,6.0,4.0,5.0,3.0,4.0,6.0,3.0,0.13333333333333333,0.14814814814814814,0.21428571428571427,0.3076923076923077,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
380,0.0,8.0,8.0,8.0,7.0,9.0,7.0,7.0,7.0,6.0,0.06666666666666667,0.14814814814814814,0.25,0.7692307692307693,0.1,0.0,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
381,0.0,6.0,3.0,7.0,0.0,5.0,0.0,0.0,6.0,8.0,0.2,0.2222222222222222,0.07142857142857142,0.7692307692307693,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
382,0.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.2,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
383,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.45,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
384,0.0,5.0,5.0,5.0,3.0,6.0,2.0,3.0,7.0,5.0,0.4666666666666667,0.2222222222222222,0.10714285714285714,0.46153846153846156,0.35000000000000003,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
385,0.0,5.0,6.0,7.0,0.0,5.0,4.0,5.0,9.0,9.0,0.13333333333333333,0.2222222222222222,0.07142857142857142,0.6923076923076923,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
386,0.0,9.0,6.0,6.0,0.0,9.0,7.0,6.0,5.0,4.0,0.06666666666666667,0.14814814814814814,0.3571428571428571,0.8461538461538463,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
387,0.0,2.0,7.0,0.0,1.0,3.0,2.0,3.0,2.0,4.0,0.13333333333333333,0.07407407407407407,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
388,0.0,8.0,2.0,9.0,5.0,9.0,7.0,7.0,9.0,5.0,0.06666666666666667,0.14814814814814814,0.10714285714285714,0.6153846153846154,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
389,0.0,5.0,5.0,8.0,0.0,6.0,3.0,3.0,6.0,2.0,0.13333333333333333,0.07407407407407407,0.14285714285714285,0.6153846153846154,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
390,0.0,2.0,6.0,1.0,2.0,1.0,0.0,2.0,1.0,5.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
391,0.0,4.0,6.0,5.0,2.0,4.0,2.0,1.0,6.0,9.0,0.4,0.18518518518518517,0.03571428571428571,0.3076923076923077,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
392,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.2,0.3333333333333333,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
393,0.0,6.0,3.0,9.0,4.0,7.0,3.0,3.0,8.0,1.0,0.26666666666666666,0.14814814814814814,0.10714285714285714,0.9230769230769231,0.4,0.3333333333333333,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True
394,1.0,3.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
395,0.0,4.0,7.0,3.0,0.0,3.0,0.0,0.0,6.0,9.0,0.26666666666666666,0.1111111111111111,0.07142857142857142,0.15384615384615385,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
396,1.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,6.0,1.0,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.45,0.0,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
397,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
398,0.0,7.0,1.0,9.0,5.0,5.0,4.0,5.0,9.0,1.0,0.13333333333333333,0.1111111111111111,0.17857142857142855,0.7692307692307693,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
399,0.0,2.0,8.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
400,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
401,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
402,0.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,2.0,8.0,0.06666666666666667,0.0,0.0,0.23076923076923078,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
403,0.0,1.0,1.0,3.0,4.0,5.0,6.0,5.0,7.0,6.0,0.2,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.35000000000000003,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
404,0.0,2.0,8.0,4.0,1.0,5.0,3.0,0.0,6.0,3.0,0.4666666666666667,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.4,1.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
405,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.06666666666666667,0.0,0.03571428571428571,0.15384615384615385,0.15000000000000002,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
406,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.155,0.15128968253968253,0.09507334183673469,0.4453983516483517,0.26582589285714286,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
407,0.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,0.2,0.037037037037037035,0.07142857142857142,0.15384615384615385,0.25,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
408,1.0,4.0,1.0,6.0,3.0,4.0,1.0,1.0,8.0,6.0,0.2,0.25925925925925924,0.10714285714285714,0.3076923076923077,0.35000000000000003,0.3333333333333333,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False
409,0.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,9.0,5.0,0.26666666666666666,0.14814814814814814,0.17857142857142855,1.0,0.1,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
410,0.0,3.0,5.0,4.0,0.0,2.0,0.0,3.0,5.0,2.0,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
411,0.0,9.0,5.0,9.0,4.0,6.0,4.0,4.0,8.0,8.0,0.2,0.07407407407407407,0.07142857142857142,0.9230769230769231,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
412,0.0,9.0,0.0,8.0,7.0,9.0,5.0,7.0,7.0,7.0,0.0,0.18518518518518517,0.21428571428571427,0.6153846153846154,0.05,0.0,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False
413,0.0,6.0,0.0,4.0,2.0,5.0,0.0,4.0,1.0,5.0,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.46153846153846156,0.2,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
414,0.0,8.0,5.0,6.0,7.0,8.0,6.0,7.0,8.0,2.0,0.06666666666666667,0.18518518518518517,0.14285714285714285,0.46153846153846156,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
415,0.0,5.0,7.0,4.0,3.0,5.0,0.0,3.0,5.0,0.0,0.06666666666666667,0.14814814814814814,0.03571428571428571,0.3076923076923077,0.30000000000000004,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
416,0.0,7.0,7.0,7.0,5.0,6.0,0.0,3.0,8.0,7.0,0.2,0.18518518518518517,0.10714285714285714,0.9230769230769231,0.15000000000000002,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
417,0.0,7.0,5.0,9.0,0.0,9.0,6.0,5.0,7.0,3.0,0.06666666666666667,0.14814814814814814,0.3214285714285714,0.7692307692307693,0.1,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
418,0.0,4.0,1.0,4.0,0.0,4.0,3.0,1.0,6.0,6.0,0.26666666666666666,0.1111111111111111,0.03571428571428571,0.3076923076923077,0.4,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
419,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,6.0,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.4,0.3333333333333333,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
420,0.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.35000000000000003,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
421,1.0,0.0,6.0,1.0,2.0,1.0,2.0,5.0,6.0,7.0,0.26666666666666666,0.07407407407407407,0.07142857142857142,0.23076923076923078,0.35000000000000003,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
422,0.0,2.0,7.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,0.26666666666666666,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True
423,0.0,8.0,0.0,8.0,7.0,6.0,7.0,6.0,4.0,8.0,0.06666666666666667,0.3333333333333333,0.14285714285714285,0.6923076923076923,0.25,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
424,0.0,4.0,7.0,4.0,2.0,5.0,1.0,3.0,4.0,7.0,0.3333333333333333,0.07407407407407407,0.03571428571428571,0.38461538461538464,0.25,0.6666666666666666,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
